Mission|Sensor Mode|Satellite Name|Track Offset|Is Enabled Sat|Allowed Look Side|Near Off Nadir SAT|Far Off Nadir SAT|Beam Name|Near Off Nadir Beam|Far Off Nadir Beam|Is Enabled Beam|Sw Dim1|Sw Dim2|Is Spot Light|Dto Min duration|Dto Max Duration|Res Time|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|50.52|51.37|H4-23|50.52|51.37|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_HIMAGE|SAR4|10|Yes|Right|51.15|51.98|H4-24|51.15|51.98|Yes|40.0|40.0|No|6000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|17.14|20.3|PP-0A|17.14|20.3|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|20.1|22.57|PP-0B|20.1|22.57|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|22.07|24.76|PP-01|22.07|24.76|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|23.55|26.23|PP-02|23.55|26.23|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|24.45|27.11|PP-03|24.45|27.11|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|26.01|28.67|PP-04|26.01|28.67|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|28.44|30.65|PP-05|28.44|30.65|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|29.85|32.05|PP-06|29.85|32.05|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|31.0|33.18|PP-07|31.0|33.18|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|32.31|34.31|PP-08|32.31|34.31|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|33.97|35.95|PP-09|33.97|35.95|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|35.44|37.33|PP-10|35.44|37.33|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|36.88|38.67|PP-11|36.88|38.67|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|37.93|39.71|PP-12|37.93|39.71|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|39.63|41.74|PP-13|39.63|41.74|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|41.7|43.28|PP-14|41.7|43.28|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|42.97|44.53|PP-15|42.97|44.53|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|44.5|45.93|PP-16|44.5|45.93|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|45.75|47.1|PP-17|45.75|47.1|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|46.81|47.98|PP-18|46.81|47.98|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|47.9|49.0|PP-19|47.9|49.0|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|48.8|49.75|PP-20|48.8|49.75|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|49.7|50.62|PP-21|49.7|50.62|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|50.49|51.36|PP-22|50.49|51.36|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR1|10|Yes|Both|50.92|51.75|PP-23|50.92|51.75|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|17.14|20.3|PP-0A|17.14|20.3|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|20.1|22.57|PP-0B|20.1|22.57|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|22.07|24.76|PP-01|22.07|24.76|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|23.55|26.23|PP-02|23.55|26.23|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|24.45|27.11|PP-03|24.45|27.11|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|26.01|28.67|PP-04|26.01|28.67|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|28.44|30.65|PP-05|28.44|30.65|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|29.85|32.05|PP-06|29.85|32.05|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|31.0|33.18|PP-07|31.0|33.18|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|32.31|34.31|PP-08|32.31|34.31|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|33.97|35.95|PP-09|33.97|35.95|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|35.44|37.33|PP-10|35.44|37.33|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|36.88|38.67|PP-11|36.88|38.67|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|37.93|39.71|PP-12|37.93|39.71|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|39.63|41.74|PP-13|39.63|41.74|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|41.7|43.28|PP-14|41.7|43.28|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|42.97|44.53|PP-15|42.97|44.53|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|44.5|45.93|PP-16|44.5|45.93|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|45.75|47.1|PP-17|45.75|47.1|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|46.81|47.98|PP-18|46.81|47.98|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|47.9|49.0|PP-19|47.9|49.0|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|48.8|49.75|PP-20|48.8|49.75|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|49.7|50.62|PP-21|49.7|50.62|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|50.49|51.36|PP-22|50.49|51.36|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR2|10|Yes|Both|50.92|51.75|PP-23|50.92|51.75|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|17.14|20.3|PP-0A|17.14|20.3|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|20.1|22.57|PP-0B|20.1|22.57|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|22.07|24.76|PP-01|22.07|24.76|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|23.55|26.23|PP-02|23.55|26.23|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|24.45|27.11|PP-03|24.45|27.11|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|26.01|28.67|PP-04|26.01|28.67|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|28.44|30.65|PP-05|28.44|30.65|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|29.85|32.05|PP-06|29.85|32.05|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|31.0|33.18|PP-07|31.0|33.18|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|32.31|34.31|PP-08|32.31|34.31|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|33.97|35.95|PP-09|33.97|35.95|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|35.44|37.33|PP-10|35.44|37.33|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|36.88|38.67|PP-11|36.88|38.67|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|37.93|39.71|PP-12|37.93|39.71|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|39.63|41.74|PP-13|39.63|41.74|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|41.7|43.28|PP-14|41.7|43.28|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|42.97|44.53|PP-15|42.97|44.53|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|44.5|45.93|PP-16|44.5|45.93|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|45.75|47.1|PP-17|45.75|47.1|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|46.81|47.98|PP-18|46.81|47.98|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|47.9|49.0|PP-19|47.9|49.0|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|48.8|49.75|PP-20|48.8|49.75|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|49.7|50.62|PP-21|49.7|50.62|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|50.49|51.36|PP-22|50.49|51.36|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR3|10|Yes|Right|50.92|51.75|PP-23|50.92|51.75|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|17.14|20.3|PP-0A|17.14|20.3|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|20.1|22.57|PP-0B|20.1|22.57|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|22.07|24.76|PP-01|22.07|24.76|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|23.55|26.23|PP-02|23.55|26.23|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|24.45|27.11|PP-03|24.45|27.11|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|26.01|28.67|PP-04|26.01|28.67|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|28.44|30.65|PP-05|28.44|30.65|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|29.85|32.05|PP-06|29.85|32.05|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|31.0|33.18|PP-07|31.0|33.18|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|32.31|34.31|PP-08|32.31|34.31|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|33.97|35.95|PP-09|33.97|35.95|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|35.44|37.33|PP-10|35.44|37.33|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|36.88|38.67|PP-11|36.88|38.67|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|37.93|39.71|PP-12|37.93|39.71|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|39.63|41.74|PP-13|39.63|41.74|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|41.7|43.28|PP-14|41.7|43.28|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|42.97|44.53|PP-15|42.97|44.53|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|44.5|45.93|PP-16|44.5|45.93|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|45.75|47.1|PP-17|45.75|47.1|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|46.81|47.98|PP-18|46.81|47.98|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|47.9|49.0|PP-19|47.9|49.0|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|48.8|49.75|PP-20|48.8|49.75|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|49.7|50.62|PP-21|49.7|50.62|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|50.49|51.36|PP-22|50.49|51.36|Yes|40.0|30.0|No|5000|600000|5000|
CSK|STR_PINGPONG|SAR4|10|Yes|Right|50.92|51.75|PP-23|50.92|51.75|Yes|40.0|30.0|No|5000|600000|5000|
CSK|SCN_WIDE|SAR1|10|Yes|Both|48.02|51.37|WR#6|48.02|51.37|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR1|10|Yes|Both|49.15|52.06|WR#7|49.15|52.06|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR1|10|Yes|Both|16.72|28.74|WR#0|16.72|28.74|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR1|10|Yes|Both|21.85|33.01|WR#1|21.85|33.01|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR1|10|Yes|Both|30.12|38.67|WR#2|30.12|38.67|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR1|10|Yes|Both|36.8|43.5|WR#3|36.8|43.5|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR1|10|Yes|Both|40.4|45.92|WR#4|40.4|45.92|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR1|10|Yes|Both|45.71|50.1|WR#5|45.71|50.1|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR2|10|Yes|Both|21.85|33.01|WR#1|21.85|33.01|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR2|10|Yes|Both|30.12|38.67|WR#2|30.12|38.67|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR2|10|Yes|Both|36.8|43.5|WR#3|36.8|43.5|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR2|10|Yes|Both|40.4|45.92|WR#4|40.4|45.92|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR2|10|Yes|Both|45.71|50.1|WR#5|45.71|50.1|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR2|10|Yes|Both|48.02|51.37|WR#6|48.02|51.37|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR2|10|Yes|Both|49.15|52.06|WR#7|49.15|52.06|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR2|10|Yes|Both|16.72|28.74|WR#0|16.72|28.74|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR3|10|Yes|Right|16.72|28.74|WR#0|16.72|28.74|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR3|10|Yes|Right|21.85|33.01|WR#1|21.85|33.01|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR3|10|Yes|Right|30.12|38.67|WR#2|30.12|38.67|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR3|10|Yes|Right|36.8|43.5|WR#3|36.8|43.5|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR3|10|Yes|Right|40.4|45.92|WR#4|40.4|45.92|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR3|10|Yes|Right|45.71|50.1|WR#5|45.71|50.1|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR3|10|Yes|Right|48.02|51.37|WR#6|48.02|51.37|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR3|10|Yes|Right|49.15|52.06|WR#7|49.15|52.06|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR4|10|Yes|Right|16.72|28.74|WR#0|16.72|28.74|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR4|10|Yes|Right|21.85|33.01|WR#1|21.85|33.01|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR4|10|Yes|Right|30.12|38.67|WR#2|30.12|38.67|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR4|10|Yes|Right|36.8|43.5|WR#3|36.8|43.5|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR4|10|Yes|Right|40.4|45.92|WR#4|40.4|45.92|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR4|10|Yes|Right|45.71|50.1|WR#5|45.71|50.1|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR4|10|Yes|Right|48.02|51.37|WR#6|48.02|51.37|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_WIDE|SAR4|10|Yes|Right|49.15|52.06|WR#7|49.15|52.06|Yes|100.0|100.0|No|15000|600000|5000|
CSK|SCN_HUGE|SAR1|10|Yes|Both|16.72|33.97|HG#0|16.72|33.97|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR1|10|Yes|Both|21.85|37.07|HG#1|21.85|37.07|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR1|10|Yes|Both|30.12|41.88|HG#2|30.12|41.88|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR1|10|Yes|Both|36.8|45.92|HG#3|36.8|45.92|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR1|10|Yes|Both|43.4|50.1|HG#4|43.4|50.1|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR1|10|Yes|Both|46.93|52.06|HG#5|46.93|52.06|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR2|10|Yes|Both|16.72|33.97|HG#0|16.72|33.97|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR2|10|Yes|Both|21.85|37.07|HG#1|21.85|37.07|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR2|10|Yes|Both|30.12|41.88|HG#2|30.12|41.88|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR2|10|Yes|Both|36.8|45.92|HG#3|36.8|45.92|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR2|10|Yes|Both|43.4|50.1|HG#4|43.4|50.1|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR2|10|Yes|Both|46.93|52.06|HG#5|46.93|52.06|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR3|10|Yes|Right|16.72|33.97|HG#0|16.72|33.97|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR3|10|Yes|Right|21.85|37.07|HG#1|21.85|37.07|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR3|10|Yes|Right|30.12|41.88|HG#2|30.12|41.88|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR3|10|Yes|Right|36.8|45.92|HG#3|36.8|45.92|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR3|10|Yes|Right|43.4|50.1|HG#4|43.4|50.1|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR3|10|Yes|Right|46.93|52.06|HG#5|46.93|52.06|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR4|10|Yes|Right|16.72|33.97|HG#0|16.72|33.97|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR4|10|Yes|Right|21.85|37.07|HG#1|21.85|37.07|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR4|10|Yes|Right|30.12|41.88|HG#2|30.12|41.88|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR4|10|Yes|Right|36.8|45.92|HG#3|36.8|45.92|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR4|10|Yes|Right|43.4|50.1|HG#4|43.4|50.1|Yes|200.0|200.0|No|30000|600000|5000|
CSK|SCN_HUGE|SAR4|10|Yes|Right|46.93|52.06|HG#5|46.93|52.06|Yes|200.0|200.0|No|30000|600000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|18.15|19.51|QPS-001|18.15|19.51|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|19.47|20.82|QPS-002|19.47|20.82|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|20.77|22.08|QPS-003|20.77|22.08|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|22.05|23.33|QPS-004|22.05|23.33|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|23.3|24.56|QPS-005|23.3|24.56|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|24.52|25.74|QPS-006|24.52|25.74|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|25.71|26.92|QPS-007|25.71|26.92|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|26.89|28.07|QPS-008|26.89|28.07|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|28.04|29.19|QPS-009|28.04|29.19|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|29.16|30.26|QPS-010|29.16|30.26|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|30.24|31.34|QPS-011|30.24|31.34|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|31.3|32.35|QPS-012|31.3|32.35|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|32.32|33.34|QPS-013|32.32|33.34|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|33.31|34.31|QPS-014|33.31|34.31|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|34.27|35.23|QPS-015|34.27|35.23|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|35.21|36.17|QPS-016|35.21|36.17|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|36.14|37.05|QPS-017|36.14|37.05|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|37.02|37.89|QPS-018|37.02|37.89|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|37.87|38.75|QPS-019|37.87|38.75|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|38.73|39.58|QPS-020|38.73|39.58|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR1|10|Yes|Both|39.56|40.36|QPS-021|39.56|40.36|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR2|10|Yes|Both|18.15|19.51|QPS-001|18.15|19.51|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR2|10|Yes|Both|19.47|20.82|QPS-002|19.47|20.82|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR2|10|Yes|Both|20.77|22.08|QPS-003|20.77|22.08|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR2|10|Yes|Both|22.05|23.33|QPS-004|22.05|23.33|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR2|10|Yes|Both|23.3|24.56|QPS-005|23.3|24.56|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR2|10|Yes|Both|24.52|25.74|QPS-006|24.52|25.74|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR2|10|Yes|Both|25.71|26.92|QPS-007|25.71|26.92|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR2|10|Yes|Both|26.89|28.07|QPS-008|26.89|28.07|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR2|10|Yes|Both|28.04|29.19|QPS-009|28.04|29.19|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR2|10|Yes|Both|29.16|30.26|QPS-010|29.16|30.26|Yes|42.0|16.5|No|6600|360000|5000|
CSG|QUADPOL|SSAR2|10|Yes|Both|30.24|31.34|QPS-011|30.24|31.34|Yes|42.0|16.5|No|6600|360000|5000|
